category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,ADX006018,Concrete Bits - Adx For Drilling Rebar And Metal Deck,,E:\IMAGES\ITEMS\product\A\D\driltec-adx006018-concrete-bits-adx-for-drilling-rebar-and-metal-deck- 3.jpg,Driltec,For Use With SDS-Plus Rotary Hammers,"•   Solid-Cross-Configuration of ADX carbide head. •   Firm and secured carbide embedment with  flank side reinforcements. •   Generous spiral flute entrance geometry for fast drill dust evacuation. •   Blow-back prevention through sub-trac spiral flute design. •   Noise damping effect due to ADX drill- head design. •   Significantly reduced “arm-hand- vibration” due to ADX multi-cutter head design. •   Unsurpassed drilling performance in concrete and stone and yes, embedded rebar and metal concrete deck. •   Made in Germany.",,,Diameter: 3/16; Use Length 4; Total Length 6,Concrete Bits - Adx For Drilling Rebar And Metal Deck
622|27716,Adapters|Adapters,AG-441-441 H,Floor Scraper Adapter 14 X 16 Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-441-441-h-floor-scraper-adapter-14-x-16-chisel- 4.jpg,Driltec,3/4 Hex Chisels,"Finest workmanship combined with the most modern forging technology are put to work in the manufacture of DRILTEC chisels.  CNC machines and robot-aided workstations support manufacturing processes. DRILTEC chisel quality is “produced” with “in-process-quality-assurance” throughout the manufacturing cycle. Raw material and  material composition verficiations, hardening-, form- and dimensional checks are all part of this “in-process-quality-assurance”  program. ISO certification of the manufacturing plant is further evidence of this quality assurance package.",,,,Floor Scraper Adapter 14 X 16 Chisel
1085|27713,Bushing Tools|Bushings,AG-450-450,Bushing Tool Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-450-450-bushing-tool-chisel- 4.jpg,Driltec,3/4 Hex Chisels,"Finest workmanship combined with the most modern forging technology are put to work in the manufacture of DRILTEC chisels.  CNC machines and robot-aided workstations support manufacturing processes. DRILTEC chisel quality is “produced” with “in-process-quality-assurance” throughout the manufacturing cycle. Raw material and  material composition verficiations, hardening-, form- and dimensional checks are all part of this “in-process-quality-assurance”  program. ISO certification of the manufacturing plant is further evidence of this quality assurance package.",,,,Bushing Tool Chisel
1088|21899,Chisels|Chisels,AG-705-705,20” Moil Point Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-705-705-20-moil-point-chisel- 4.jpg,Driltec,1-1/8 X 6 Hex Chisels,"• Manufactured from highest grade chrome, nickel,  molybdenum steel. • Forged points (no grinding)  provide for an even horizontal  grain structure, resulting in much  longer tool service life.• CNC machined tool connectors for tied tool fit. For  benefit of tool and increased performance. • Case hardened with shot peened surface treatment  to prevent premature fatigue failure.",,,,20” Moil Point Chisel
1088|21899,Chisels|Chisels,AG-715-715,20” Flat Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-715-715-20-flat-chisel- 4.jpg,Driltec,1-1/8 X 6 Hex Chisels,"• Manufactured from highest grade chrome, nickel,  molybdenum steel. • Forged points (no grinding)  provide for an even horizontal  grain structure, resulting in much  longer tool service life.• CNC machined tool connectors for tied tool fit. For  benefit of tool and increased performance. • Case hardened with shot peened surface treatment  to prevent premature fatigue failure.",,,,20” Flat Chisel
1088|21899,Chisels|Chisels,AG-725-725,3” Flat Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-725-725-3-flat-chisel- 4.jpg,Driltec,1-1/8 X 6 Hex Chisels,"• Manufactured from highest grade chrome, nickel,  molybdenum steel. • Forged points (no grinding)  provide for an even horizontal  grain structure, resulting in much  longer tool service life.• CNC machined tool connectors for tied tool fit. For  benefit of tool and increased performance. • Case hardened with shot peened surface treatment  to prevent premature fatigue failure.",,,,3” Flat Chisel
1086|24818,Spades|Demolition Hammer Chisels,AG-745-745 H,5-1/2” X 6” Clay Spade Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-745-745-h-5-12-x-6-clay-spade-chisel- 4.jpg,Driltec,1-1/8 X 6 Hex Chisels,"• Manufactured from highest grade chrome, nickel,  molybdenum steel. • Forged points (no grinding)  provide for an even horizontal  grain structure, resulting in much  longer tool service life.• CNC machined tool connectors for tied tool fit. For  benefit of tool and increased performance. • Case hardened with shot peened surface treatment  to prevent premature fatigue failure.",,,,5-1/2” X 6” Clay Spade Chisel
1084|24818,Asphalt Cutters|Demolition Hammer Chisels,AG-735-735,4-1/2” X 5” Asphalt Cutter Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-735-735-4-12-x-5-asphalt-cutter-chisel- 4.jpg,Driltec,1-1/8 X 6 Hex Chisels,"• Manufactured from highest grade chrome, nickel,  molybdenum steel. • Forged points (no grinding)  provide for an even horizontal  grain structure, resulting in much  longer tool service life.• CNC machined tool connectors for tied tool fit. For  benefit of tool and increased performance. • Case hardened with shot peened surface treatment  to prevent premature fatigue failure.",,,,4-1/2” X 5” Asphalt Cutter Chisel
1088|21899,Chisels|Chisels,AG-003-003,Bullpoint 11” Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-003-003-bullpoint-11-chisel- 4.jpg,Driltec,SDS-Top Chisels,,,,,Bullpoint 11” Chisel
1088|21899,Chisels|Chisels,AG-006-006,Flat Chisel 11”,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-006-006-flat-chisel-11- 4.jpg,Driltec,SDS-Top Chisels,,,,,Flat Chisel 11”
1088|21899,Chisels|Chisels,AG-009-009,Wide Chisel 1-1/2” X 10”,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-009-009-wide-chisel-1-12-x-10- 4.jpg,Driltec,SDS-Top Chisels,,,,,Wide Chisel 1-1/2” X 10”
1088|24818,Chisels|Demolition Hammer Chisels,AG-110-192,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-110-192-spline-chisels- 4.jpg,Driltec,,,,,Bullpoint 12”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-115-193,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-115-193-spline-chisels- 4.jpg,Driltec,,,,,Bullpoint 16”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-120-190,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-120-190-spline-chisels- 4.jpg,Driltec,,,,,Flat Chisel 12”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-125-191,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-125-191-spline-chisels- 4.jpg,Driltec,,,,,Flat Chisel 16”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-130-195,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-130-195-spline-chisels- 4.jpg,Driltec,,,,,Scaling Chisel 2” X 12”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-135-198,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-135-198-spline-chisels- 4.jpg,Driltec,,,,,Scaling Chisel 3” X 12”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-140-209,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-140-209-spline-chisels- 4.jpg,Driltec,,,,,Slotting Tool 1-1/2” X 12”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-145-215,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-145-215-spline-chisels- 4.jpg,Driltec,,,,,Clay Spade 4” X 5” X 19”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-150-220,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-150-220-spline-chisels- 4.jpg,Driltec,,,,,Asphalt Cutter 5” X 5” X 19”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-165-341,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-165-341-spline-chisels- 4.jpg,Driltec,,,,,Floor Scraper Adapter 14” X 16”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-155-231,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-155-231-spline-chisels- 4.jpg,Driltec,,,,,Ground Rod Driver 5/8” X 10”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-160-232,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-160-232-spline-chisels- 4.jpg,Driltec,,,,,Ground Rod Driver 3/4” X 10”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-170-350,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-170-350-spline-chisels- 4.jpg,Driltec,,,,,Bushing Tool 1-3/4” X 1-3/4” X 9”,Spline Chisels
1088|24818,Chisels|Demolition Hammer Chisels,AG-175-351 H,Spline Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-175-351-h-spline-chisels- 4.jpg,Driltec,,,,,Bushing Tool Carbide,Spline Chisels
1088|21899,Chisels|Chisels,AG-600-600,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-600-600-sds-plus-chisels- 4.jpg,Driltec,,,,,Power Point 6-1/4,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-603-603,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-603-603-sds-plus-chisels- 4.jpg,Driltec,,,,,Bullpoint 10,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-604-604,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-604-604-sds-plus-chisels- 4.jpg,Driltec,,,,,Power Chisel 6-1/4,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-606-606,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-606-606-sds-plus-chisels- 4.jpg,Driltec,,,,,Flat Chisel 10,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-609-609,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-609-609-sds-plus-chisels- 4.jpg,Driltec,,,,,Wide Chisel 1-1/2 X 10,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-610-610,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-610-610-sds-plus-chisels- 4.jpg,Driltec,,,,,Bent Chisel 1-1/2 X 10,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-615-395,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-615-395-sds-plus-chisels- 4.jpg,Driltec,,,,,Scaling Chisel 4 X 9,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-650-040,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-650-040-sds-plus-chisels- 4.jpg,Driltec,,,,,Scraper Assembly 4 X 11,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-650-080,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-650-080-sds-plus-chisels- 4.jpg,Driltec,,,,,Scraper Assembly 8 X 11,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-690-371,SDS-Plus Chisels,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-690-371-sds-plus-chisels- 4.jpg,Driltec,,,,,Bushing Tool Carbide Tipped,SDS-Plus Chisels
1088|21899,Chisels|Chisels,AG-230-203,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-230-203-sds-max-chisel- 4.jpg,Driltec,,,,,Bullpoint 11,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-235-204,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-235-204-sds-max-chisel- 4.jpg,Driltec,,,,,Bullpoint 16,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-240-205,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-240-205-sds-max-chisel- 4.jpg,Driltec,,,,,Flat Chisel 11,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-245-206,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-245-206-sds-max-chisel- 4.jpg,Driltec,,,,,Flat Chisel 16,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-250-210,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-250-210-sds-max-chisel- 4.jpg,Driltec,,,,,Scaling Chisel 2 X 12,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-255-207,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-255-207-sds-max-chisel- 4.jpg,Driltec,,,,,Scaling Chisel 2 X 16,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-260-208,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-260-208-sds-max-chisel- 4.jpg,Driltec,,,,,Scaling Chisel 3 X 12,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-261-211,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-261-211-sds-max-chisel- 4.jpg,Driltec,,,,,Bent Chisel 3 X 12,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-265-209,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-265-209-sds-max-chisel- 4.jpg,Driltec,,,,,Slotting Tool 1-1/4 X 12,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-270-215,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-270-215-sds-max-chisel- 4.jpg,Driltec,,,,,Clay Spade 4-1/2 X 5 X 19,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-271-218,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-271-218-sds-max-chisel- 4.jpg,Driltec,,,,,Pointed Spade 5 X 21,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-275-220,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-275-220-sds-max-chisel- 4.jpg,Driltec,,,,,Asphalt Cutter 5 X 5 X 19,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-285-341,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-285-341-sds-max-chisel- 4.jpg,Driltec,,,,,Floor Scraper Adapter 14 X 16,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-280-231,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-280-231-sds-max-chisel- 4.jpg,Driltec,,,,,Ground Rod Driver 5/8 X 10,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-280-232,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-280-232-sds-max-chisel- 4.jpg,Driltec,,,,,Ground Rod Driver 3/4 X 10,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-280-375x,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-280-375x-sds-max-chisel- 4.jpg,Driltec,,,,,Ground Rod Driver 1-3/8 X 10,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-290-370,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-290-370-sds-max-chisel- 4.jpg,Driltec,,,,,Bushing Tool 1-3/4 X 1-3/4 X 9,SDS-Max Chisel
1088|21899,Chisels|Chisels,AG-290-371,SDS-Max Chisel,,E:\IMAGES\ITEMS\product\A\G\driltec-ag-290-371-sds-max-chisel- 4.jpg,Driltec,,,,,Bushing Tool Carbide,SDS-Max Chisel
2559|24960,Masonry Saw Blades|Band Saw Blades,UC-200-720,Masonry Saw Blades - Tungsten Carbide Tipped,,E:\IMAGES\ITEMS\product\U\C\driltec-uc-200-720-masonry-saw-blades-tungsten-carbide-tipped- 4.jpg,Driltec,,These fine tungsten carbide tipped saw  blades have Roll-Hardened steel body  and 0.090 thin kerf. Carbide tipped teeth  are alternate top bevel grind. Arbor is  5/8” and have diamond knockout with  7-1/4” blades.,,,Description Diam. X Teeth: 7-1/4” X 20; Bulk Pack: 25,Masonry Saw Blades - Tungsten Carbide Tipped
2559|24960,Masonry Saw Blades|Band Saw Blades,UC-210-724,Masonry Saw Blades - Tungsten Carbide Tipped,,E:\IMAGES\ITEMS\product\U\C\driltec-uc-210-724-masonry-saw-blades-tungsten-carbide-tipped- 4.jpg,Driltec,,These fine tungsten carbide tipped saw  blades have Roll-Hardened steel body  and 0.090 thin kerf. Carbide tipped teeth  are alternate top bevel grind. Arbor is  5/8” and have diamond knockout with  7-1/4” blades.,,,Description Diam. X Teeth: 7-1/4” X 24; Bulk Pack: 25,Masonry Saw Blades - Tungsten Carbide Tipped
2559|24960,Masonry Saw Blades|Band Saw Blades,UC-220-724,Masonry Saw Blades - Tungsten Carbide Tipped,,E:\IMAGES\ITEMS\product\U\C\driltec-uc-220-724-masonry-saw-blades-tungsten-carbide-tipped- 4.jpg,Driltec,,These fine tungsten carbide tipped saw  blades have Roll-Hardened steel body  and 0.090 thin kerf. Carbide tipped teeth  are alternate top bevel grind. Arbor is  5/8” and have diamond knockout with  7-1/4” blades.,,,Description Diam. X Teeth: 7-1/4” X 24; Bulk Pack: 25; Details: Ultra Thin Kerf,Masonry Saw Blades - Tungsten Carbide Tipped
