category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
27764,Cut-Off and Chop Wheels,63852,"7""X1/8""X5/8"" STEEL CUT BLADE 6,100RPM TYPE 1 A24-R-SG ALUM OXIDE",,E:\IMAGES\ITEMS\product\6\3\pferd-63852-7x18x58-steel-cut-blade-6100rpm-type-1-a24-r-sg-alum-oxide.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,"7""X1/8""X5/8"" STEEL CUT BLADE 6,100RPM TYPE 1 A24-R-SG ALUM OXIDE"
27764,Cut-Off and Chop Wheels,64012,12X1/8X20MM HS CUTOFF BLADE METAL [20/BX],,E:\IMAGES\ITEMS\product\6\4\pferd-64012-12x18x20mm-hs-cutoff-blade-metal-20bx.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,12X1/8X20MM HS CUTOFF BLADE METAL [20/BX]
27764,Cut-Off and Chop Wheels,64014,"12"" X 1/8 X 1"" CUTOFF WHEEL [FOR PORTABLE GAS SAW] SG-ELASTIC STEEL",,E:\IMAGES\ITEMS\product\6\4\pferd-64014-12-x-18-x-1-cutoff-wheel-for-portable-gas-saw-sg-elastic-steel.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,"12"" X 1/8 X 1"" CUTOFF WHEEL [FOR PORTABLE GAS SAW] SG-ELASTIC STEEL"
27764,Cut-Off and Chop Wheels,64016,14X1/8X20MM HS CUTOFF BLADE METAL [10],,E:\IMAGES\ITEMS\product\6\4\pferd-64016-14x18x20mm-hs-cutoff-blade-metal-10.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,14X1/8X20MM HS CUTOFF BLADE METAL [10]
27764,Cut-Off and Chop Wheels,64018,14X1/8X1 HS CUTOFF BLADE METAL,,E:\IMAGES\ITEMS\product\6\4\pferd-64018-14x18x1-hs-cutoff-blade-metal.jpg,Pferd,,,,,,14X1/8X1 HS CUTOFF BLADE METAL
27764,Cut-Off and Chop Wheels,64019,"16"" x 3/16"" x 1"" ARBOR - STEEL CUTTING BLADE [10]",,E:\IMAGES\ITEMS\product\6\4\pferd-64019-16-x-316-x-1-arbor-steel-cutting-blade-10.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,"16"" x 3/16"" x 1"" ARBOR - STEEL CUTTING BLADE [10]"
27764,Cut-Off and Chop Wheels,64121,12X1/8X20MM HS CUTOFF BLADE DUCTILE IRON,,E:\IMAGES\ITEMS\product\6\4\pferd-64121-12x18x20mm-hs-cutoff-blade-ductile-iron.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,12X1/8X20MM HS CUTOFF BLADE DUCTILE IRON
27764,Cut-Off and Chop Wheels,64123,14 X 1/8 X 20MM HIGH SPEED CUTOFF WHEEL,,E:\IMAGES\ITEMS\product\6\4\pferd-64123-14-x-18-x-20mm-high-speed-cutoff-wheel.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,14 X 1/8 X 20MM HIGH SPEED CUTOFF WHEEL
27764,Cut-Off and Chop Wheels,64124,14X1/8X1 HS CUTOFF BLADE DUCTILE IRON [10],,E:\IMAGES\ITEMS\product\6\4\pferd-64124-14x18x1-hs-cutoff-blade-ductile-iron-10.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,14X1/8X1 HS CUTOFF BLADE DUCTILE IRON [10]
27764,Cut-Off and Chop Wheels,64232,12 X 1/8 X 20MM HS CUTOFF BLADE MASONRY,,E:\IMAGES\ITEMS\product\6\4\pferd-64232-12-x-18-x-20mm-hs-cutoff-blade-masonry.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,12 X 1/8 X 20MM HS CUTOFF BLADE MASONRY
27764,Cut-Off and Chop Wheels,64238,14X1/8X1 HS CUTOFF BLADE MASONRY,,E:\IMAGES\ITEMS\product\6\4\pferd-64238-14x18x1-hs-cutoff-blade-masonry.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,14X1/8X1 HS CUTOFF BLADE MASONRY
27764,Cut-Off and Chop Wheels,64401,"12""X5/32""X1"" STEEL CUT BLADE 6,400RPM TYPE 1 A24-R-BF ALUM OXIDE",,E:\IMAGES\ITEMS\product\6\4\pferd-64401-12x532x1-steel-cut-blade-6400rpm-type-1-a24-r-bf-alum-oxide.jpg,Pferd,"Favored by countless fire departments, municipalities, contractors, and general construction and demolition personnel, PFERD portable wheels out-cut and outlast competitive brands.",,,,,"12""X5/32""X1"" STEEL CUT BLADE 6,400RPM TYPE 1 A24-R-BF ALUM OXIDE"
27764,Cut-Off and Chop Wheels,66013,16X5/32X1 STATIONARY CUTOFF BLADE-METAL,,E:\IMAGES\ITEMS\product\6\6\pferd-66013-16x532x1-stationary-cutoff-blade-metal.jpg,Pferd,Large-diameter cut-off wheels for use in stationary cutting machines.,,,,,16X5/32X1 STATIONARY CUTOFF BLADE-METAL
27764,Cut-Off and Chop Wheels,66019,20X3/16X1 STATIONARY CUTOFF BLADE-METAL,,E:\IMAGES\ITEMS\product\6\6\pferd-66019-20x316x1-stationary-cutoff-blade-metal.jpg,Pferd,Large-diameter cut-off wheels for use in stationary cutting machines.,,,,,20X3/16X1 STATIONARY CUTOFF BLADE-METAL
27764,Cut-Off and Chop Wheels,69003,1 TO 7/8 REDUCER BUSHING,,E:\IMAGES\ITEMS\product\6\9\pferd-69003-1-to-78-reducer-bushing.jpg,Pferd,Large-diameter cut-off wheels for use on electric chopsaws.,,,,,1 TO 7/8 REDUCER BUSHING
27764,Cut-Off and Chop Wheels,69004,"ADAPTER 1"" TO 20MM",,E:\IMAGES\ITEMS\product\6\9\pferd-69004-adapter-1-to-20mm.jpg,Pferd,Large-diameter cut-off wheels for use on electric chopsaws.,,,,,"ADAPTER 1"" TO 20MM"
27764,Cut-Off and Chop Wheels,69027,"3/8 DIE GRINDER ARBOR-1/4"" SHANK",,E:\IMAGES\ITEMS\product\6\9\pferd-69027-38-die-grinder-arbor-14-shank.jpg,Pferd,"PFERD offers an extensive range of polishing tools in diverse shapes and diameters.This range includes felt wheels and points, used mainly for high-gloss polishing work, and brass-impregnated felt tools, which provide higher stock removal rates and design",,,,,"3/8 DIE GRINDER ARBOR-1/4"" SHANK"
27764,Cut-Off and Chop Wheels,69028,"DIE GRINDER MANDREL 1/4,3/8X1/4 SHK CMBO",,E:\IMAGES\ITEMS\product\6\9\pferd-69028-die-grinder-mandrel-1438x14-shk-cmbo.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"DIE GRINDER MANDREL 1/4,3/8X1/4 SHK CMBO"
27764,Cut-Off and Chop Wheels,69116,CLAMPING FLANGE SET FOR CC-GRIND-SOLID BACKING PAD,,E:\IMAGES\ITEMS\product\6\9\pferd-69116-clamping-flange-set-for-cc-grind-solid-backing-pad.jpg,Pferd,,,,,,CLAMPING FLANGE SET FOR CC-GRIND-SOLID BACKING PAD
27764,Cut-Off and Chop Wheels,69203,2 X .035 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL [50],,E:\IMAGES\ITEMS\product\6\9\pferd-69203-2-x-035-x-38-60-grit-die-grinder-abrasive-whl-50.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,2 X .035 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL [50]
27764,Cut-Off and Chop Wheels,69211,2 X 1/16 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL,,E:\IMAGES\ITEMS\product\6\9\pferd-69211-2-x-116-x-38-60-grit-die-grinder-abrasive-whl.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,2 X 1/16 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL
27764,Cut-Off and Chop Wheels,69253,"2-1/2 X .035 X 3/8"" 60 GRIT",,E:\IMAGES\ITEMS\product\6\9\pferd-69253-2-12-x-035-x-38-60-grit.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"2-1/2 X .035 X 3/8"" 60 GRIT"
27764,Cut-Off and Chop Wheels,69303,3 X .035 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL [50/CS],,E:\IMAGES\ITEMS\product\6\9\pferd-69303-3-x-035-x-38-60-grit-die-grinder-abrasive-whl-50cs.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,3 X .035 X 3/8 60 GRIT DIE GRINDER ABRASIVE WHL [50/CS]
27764,Cut-Off and Chop Wheels,69307,"3 X 1/16 X 1/4 STEEL CUT BLADE 23,900RPM TYPE [50BX]",,E:\IMAGES\ITEMS\product\6\9\pferd-69307-3-x-116-x-14-steel-cut-blade-23900rpm-type-50bx.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"3 X 1/16 X 1/4 STEEL CUT BLADE 23,900RPM TYPE [50BX]"
27764,Cut-Off and Chop Wheels,69309,"3""X1/16""X3/8"" STEEL CUT BLADE 23,900RPM TYPE 1 A36-R-BF ALUM OXIDE",,E:\IMAGES\ITEMS\product\6\9\pferd-69309-3x116x38-steel-cut-blade-23900rpm-type-1-a36-r-bf-alum-oxide.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"3""X1/16""X3/8"" STEEL CUT BLADE 23,900RPM TYPE 1 A36-R-BF ALUM OXIDE"
27764,Cut-Off and Chop Wheels,69311,3X1/16X3/8 DIE GRNDR CUTOFF ABRASIVE BLADE MTL,,E:\IMAGES\ITEMS\product\6\9\pferd-69311-3x116x38-die-grndr-cutoff-abrasive-blade-mtl.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,3X1/16X3/8 DIE GRNDR CUTOFF ABRASIVE BLADE MTL
27764,Cut-Off and Chop Wheels,69315,3X1/8X1/4 DIE GRINDER CUTOFF WHEEL [25000RPM],,E:\IMAGES\ITEMS\product\6\9\pferd-69315-3x18x14-die-grinder-cutoff-wheel-25000rpm.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,3X1/8X1/4 DIE GRINDER CUTOFF WHEEL [25000RPM]
27764,Cut-Off and Chop Wheels,69316,"3""X1/8""X3/8"" STEEL CUT BLADE 23,900RPM A24-R-BF ALUM OXID",,E:\IMAGES\ITEMS\product\6\9\pferd-69316-3x18x38-steel-cut-blade-23900rpm-a24-r-bf-alum-oxid.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"3""X1/8""X3/8"" STEEL CUT BLADE 23,900RPM A24-R-BF ALUM OXID"
27764,Cut-Off and Chop Wheels,69319,3X1/8X3/8 60G DIE GRINDING WHEEL,,E:\IMAGES\ITEMS\product\6\9\pferd-69319-3x18x38-60g-die-grinding-wheel.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,3X1/8X3/8 60G DIE GRINDING WHEEL
27764,Cut-Off and Chop Wheels,69403,"4"" X.035 X 60 GRIT DIE GRINDER WHEEL - TYPE 1",,E:\IMAGES\ITEMS\product\6\9\pferd-69403-4-x035-x-60-grit-die-grinder-wheel-type-1.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"4"" X.035 X 60 GRIT DIE GRINDER WHEEL - TYPE 1"
27764,Cut-Off and Chop Wheels,69411,"4""X1/16""X3/8"" STEEL CUT BLADE 22,000RPM A36-R-BF ALUM OXIDE",,E:\IMAGES\ITEMS\product\6\9\pferd-69411-4x116x38-steel-cut-blade-22000rpm-a36-r-bf-alum-oxide.jpg,Pferd,PFERD die-grinder wheels are fully reinforced and ideal for working in hard-to-reach areas or in close quarters.,,,,,"4""X1/16""X3/8"" STEEL CUT BLADE 22,000RPM A36-R-BF ALUM OXIDE"
27764,Cut-Off and Chop Wheels,69844,4 X .045 X 5/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1,,E:\IMAGES\ITEMS\product\6\9\pferd-69844-4-x-045-x-58-ah-sg-plus-cut-off-wheel-hardness-grade-s-inox-flat-type-1.jpg,Pferd,,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.PFERD’s top performing cut-off wheels for Stainless Steel provide unparalleled cutting performance and service life. The range features X-SLIM wheels, which are .030” (0.8 mm) – the thinnest wheel achieveable for the fastest cutting performance and the least material waste.",,,4 X .045 X 5/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1
27764,Cut-Off and Chop Wheels,69845,4-1/2 X .040 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1,,E:\IMAGES\ITEMS\product\6\9\pferd-69845-4-12-x-040-x-78-ah-sg-plus-cut-off-wheel-hardness-grade-s-inox-flat-type-1.jpg,Pferd,,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.PFERD’s top performing cut-off wheels for Stainless Steel provide unparalleled cutting performance and service life. The range features X-SLIM wheels, which are .030” (0.8 mm) – the thinnest wheel achieveable for the fastest cutting performance and the least material waste.",,,4-1/2 X .040 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1
27764,Cut-Off and Chop Wheels,69846,4-1/2 X .045 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1,,E:\IMAGES\ITEMS\product\6\9\pferd-69846-4-12-x-045-x-78-ah-sg-plus-cut-off-wheel-hardness-grade-s-inox-flat-type-1.jpg,Pferd,,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.PFERD’s top performing cut-off wheels for Stainless Steel provide unparalleled cutting performance and service life. The range features X-SLIM wheels, which are .030” (0.8 mm) – the thinnest wheel achieveable for the fastest cutting performance and the least material waste.",,,4-1/2 X .045 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1
27764,Cut-Off and Chop Wheels,69862,6 X .040 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1,,E:\IMAGES\ITEMS\product\6\9\pferd-69862-6-x-040-x-78-ah-sg-plus-cut-off-wheel-hardness-grade-s-inox-flat-type-1.jpg,Pferd,,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.PFERD’s top performing cut-off wheels for Stainless Steel provide unparalleled cutting performance and service life. The range features X-SLIM wheels, which are .030” (0.8 mm) – the thinnest wheel achieveable for the fastest cutting performance and the least material waste.",,,6 X .040 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX FLAT / TYPE 1
