,Category,SKU #,Product Name,Image,Manufacturer_URL,Description,Details,Info/Size/Color,Unnamed: 8
362,,SW-EX281,"14"" Steel I-Beam Wrap Anchor Post",,https://safewaze.com/,"This 14"" single person anchor post is designed to easily attach to a steel I-beam.
"," 
Easy Installation 	Engineered to an ultimate load of 5,400 lbs 
Single person use","Materials : Mild grade sttel
Weight : 45 lbs (20.41 kg)
Weight Capacity/Max Working Load : 400 lbs (181.44 kg) - Designed for single person use
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.1, ANSI A10.32",
363,,SW-EX8000,Anti-Panic Removable Trailing Rope Grab for 11 mm Kernmantle Rope,,https://safewaze.com/,The Safewaze SW-EX80000 is our aluminum anti-panic removable trailing rope grab made especially for using with our kernmantle rope.," 
Removable trailing rope grab for use with 11mm (17/16 in) kernmantle rope","Materials : Aluminum
Weight : .45 lb (0.20 kg)
Length : 3.125 in (82.55 mm)
Minimum Breaking Load : 3,600 lbs (1632.93 kg)
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.1, ANSI A10.32, EN 353-2:2002, EN 358:1999, EN 12841:2006-A/B
",
364,,SW111,Removable Comfort Harness Leg Pads,,https://safewaze.com/,"The Safewaze Removable Comfort Harness Leg Pads provide an easy way to add all day comfort to any Safewaze fall protection harness and install quickly.
","Pads install quickly and easily 
Provides additional all day comfort 
Attaches to leg straps via Velcro tabs","Attachment Points : Attaches to leg velcro leg straps
Materials : Polyester
Weight : .20 lbs (.09 kg)",
365,,SW160-QC,PRO Construction Harness w/ Quick Connect,,https://safewaze.com/,"The Safewaze Pro Construction Fall Protection Harness has quick-connect chest and leg buckles. Designed for ultimate comfort, the SW160-QC incorporates high-tech components for optimum service and wear.
"," 
1 Dorsal D-ring 	
2 side positioning D-rings 	
Quick-connect chest 
Quick-connect leg buckles 
Removable grommet belt 
Cool air leg pads 	
Pro comfort shoulder pad 
Easy sizing adjustment buckles 
Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 	
S - M - L - XL - 2XL","Attachment Points : 1 Dorsal D-ring, 2 Side positioning D-rings
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing, 1.75 in (44.45 mm) Black polyester webbing, Plastic lanyard keepers, Polyester mesh pads, Forged steel D-rings, Aluminum quick-connect chest and leg buckles, Steel sizing adjustment buckles
Weight : 5.10 lbs (2.31 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S - M - L - XL - 2XL
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 - ANSI Z359.11
ANSI A10.32",
366,,SW280-QC,PRO Vest Harness with Quick Connect,,https://safewaze.com/,"The Safewaze PRO Vest-Style Fall Protection Harness is a go-to for workers at heights as it features premium components such as comfort shoulder pads, high performance webbing, easy adjustment buckles, and quick connect chest and leg buckles.
"," 
1 Dorsal D-ring 	
Quick-connect chest and leg buckles 
Comfort shoulder pads 	
Cool air leg pads 	
Easy sizing adjustment buckles 	
Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 	
S/M - L/XL - 2XL","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing, 1.75 in (44.45 mm) Black polyester webbing, Plastic lanyard keepers,Polyester mesh pads, Forged steel D-ring
Aluminum quick-connect chest and leg buckles, Steel sizing adjustment buckles
Weight : 3.40 lbs (1.54 kg)
Weight Capacity/Max Working Load : 420 lbs (190.51 kg)
Sizes : S/M - L/XL - 2XL
Applicable Standards : Meets OSHA 1910.66 - OSHA 1926.502 - ANSI Z359.11
ANSI A10.32",
367,,SW400,2lb Tool Attachment with D-Ring,,https://safewaze.com/,"The SW400 2lb tool attachment is .5"" wide and 2.5"" long.  Its steel d-ring makes for easy tool tether connection and is easily installed on your tool with 1"" tool tape.  This tool attachment is sold in a pack of 10.
"," 
Webbing with steel D-ring for tether connection 
For use on tools up to 2 lbs. 
Used with the 1"" Tool Tape 
Pack of 10 pieces 
ANSI/ISEA 121-2018 Compliant","Dimensions : 0.5” X 2.25”
Load Rating : 2 lbs. 
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
368,,SW402,5lb Tool Attachment with D-Ring,,https://safewaze.com/,"The SW402 5lb tool attachment is 1"" wide and 3.5"" long.  Its steel d-ring makes for easy tool tether connection and is easily installed on your tool with 2"" tool tape. This tool attachment is sold in a pack of 10.
"," 
Webbing with steel D-ring for tether connection 
For use on tools up to 5 lbs. 
Used with the 2"" Tool Tape 
Pack of 10 pieces 
ANSI/ISEA 121-2018 Compliant","Dimensions : 1” X 3.5” 
Load Rating : 5 lbs.
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
369,,SW404,35 lb Medium Duty Choker Tool Attachment,,https://safewaze.com/,"The SW404 35lb medium duty tool attachment features a cinch loop on one end for easy installation on a wide variety of tools.  The web loop on the other end serves as an easy attachment point for your tool tether.
"," 
Easy cinch application to a wide variety of tools 
Web loop connection point 
For use on tools up to 35 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 1"" x 15""
Load Rating : 35 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
370,,SW406,35 lb Medium Duty Choker Tool Attachment with Secure Wings,,https://safewaze.com/,"The SW406 35lb medium duty tool attachment features two ways to attach to a variety of tools.  This attachment has a cinch loop on one end for easy installation as well as stabilizing tabs, used with tool tape, to secure it out of the way of moving parts.  The web loop on the other end serves as an easy attachment point for your tool tether.
","Easy cinch application to a wide variety of tools 
Web loop connection point 
Versatile stabilization wings to tape attachment in place, out of the way of moving parts on a tool 
For use on tools up to 35 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 1"" x 11""
Load Rating : 35 lbs. (15.9 kg) 
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
371,,SW407,80 lb Heavy Duty Cinch Tool Attachment with Secure Wings,,https://safewaze.com/,"The SW407 80lb heavy duty tool attachment features two ways to attach to a variety of tools.  This attachment has a cinch loop on one end for easy installation as well as stabilizing tabs, used with tool tape, to secure it out of the way of moving parts.  The web loop on the other end serves as an easy attachment point for your tool tether.
"," 
Easy cinch application to a wide variety of tools 
Web loop connection point 
Stabilization wings to tape attachment in place, out of the way of moving parts on a tool 
For use on tools up to 80 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 1"" x 25""
Load Rating : 80 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant
",
372,,SW408,15 lb Tool Attachment Choker,,https://safewaze.com/,"The SW408 15lb tool attachment features a durable nylon cord for quick installation on your tool and a large steel d-ring for easy attachment to your tool tether.
"," 
Large steel D-ring tether connection point 	
For use on tools up to 5 lbs. 
Durable nylon cord for tool attachment 
ANSI/ISEA 121-2018 Compliant 
Pack of 10 pieces&nbsp;","Working Length : 1"" x 8""
Load Rating : 15 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant
",
373,,SW411,5 lb Coil Tool Tether,,https://safewaze.com/,"The SW411 is a 5 lb coated steel cable coil tool tether with an aluminum twist lock carabiner on each end.  The tether's compact design keeps it out of the way when in use and allows it to stretch when in use.
"," 
Coated steel cable tool tether 
54"" of extension 	
Aluminum carabiners with twist locking gate 
For use on tools up to 5 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 14"" to 68""
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
374,,SW414,2 lb Coil Tool Tether with Tail,,https://safewaze.com/,"The SW414  is a 2 lb coated steel cable coil tool tether with an aluminum twist lock carabiner on each end.  The tether's compact design keeps it out of the way when in use and allows it to stretch when in use.
"," 
Coated steel cable tool tether with fixed tool end 	
46"" of extension 	Aluminum carabiners with twist locking gate 
For use on tools up to 2 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 28"" to 74"" 
Load Rating : 2 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
375,,SW416,"5 lb Tool Tether - 12""",,https://safewaze.com/,"The SW416 5 lb tool tether is 12"" in  length and features a swivel clamp connector on each end. This tool tether is sold in a pack of 10.
"," 
Fixed length tool tether - 12 inches 
Swivel clamp connectors on both ends 
For use on tools up to 5 lbs. 
Pack of 10 pieces 
ANSI/ISEA 121-2018 Compliant","Dimensions : 12""
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
376,,SW417,"5 lbs. Tool Tether - 24""",,https://safewaze.com/,"The SW417 5 lb tool tether is 24"" in  length and features a swivel clamp connector on each end. This tool tether is sold in a pack of 10."," 
Fixed length tool tether - 24 inches 
Swivel clamp connectors on both ends 
For use on tools up to 5 lbs. 
Pack of 10 pieces 
ANSI/ISEA 121-2018 Compliant","Dimensions : 24""
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant
",
377,,SW422,"2"" Tool Tape",,https://safewaze.com/,"The SW422 2"" heavy duty self adhesive tape can be used on tool attachments up to 5 lbs and all choker style attachments.  The tape works on virtually any tool and there is no heat gun required for installation.
"," 
Heavy Duty self adhesive tape 
For use on tool attachments up to 5 lbs. as well as all choker style tool attachments 
No heat gun required 
Also available in bulk pack of 10 rolls","Dimensions : 2"" x 9'
Load Rating : 5 lbs",
378,,SW423,"1"" Tool Tape",,https://safewaze.com/,"The SW423 1"" heavy duty self adhesive tape can be used on tool attachments up to 2 lbs and all choker style attachments.  The tape works on virtually any tool and there is no heat gun required for installation.
"," 
Heavy Duty self adhesive tape 	
For use on tool attachments up to 2 lbs. as well as choker style attachments No heat gun required 
Also available in pack of 10 rolls","Dimensions : 1"" x 9' 
Load Rating : 2 lbs",
379,,SW424,Wrist Anchor Point for Tool Tether,,https://safewaze.com/,"The SW424 is a padded wrist anchor point for tool tethers up to 5 lbs.  It is easily sized with the velcro closure and has an easily accessible steel d-ring connection point.
"," 
For use on tools up to 5 lbs. 
Velcro adjustment to fit all sizes 
Steel D-ring connection point 
ANSI/ISEA 121-2018 Compliant","Dimensions : 45 mm wide
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
380,,SW425,5 lb Elasticated Tool Attachment Choker,,https://safewaze.com/,"The SW425 5lb tool attachment features an elasticated cord with lock that provides a tighter grip when installed on smaller tools. It has a swivel d-ring for easy attachment to your tool tether.
"," 
Swivel steel D-ring tether connection point 
For use on tools up to 5 lbs. 
Elasticated cord with Cord Lock for tighter grip on small tools 
Pack of 3 pieces 
ANSI/ISEA 121-2018 Compliant","Dimensions : 1"" x 11""
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
381,,SW426,2 lb Small Ring Tool Attachment,,https://safewaze.com/,"The SW426 small ring tool attachment creates a tool tether attachment point on tools up to 2 lbs and easily installs on tools with an existing hole.
"," 
.75"" steel tool attachment ring 	
For use on tools up to 2 lbs. 
Attachment point for simple application on a wide variety of small tools with an existing hole 
ANSI/ISEA 121-2018 Compliant 
Pack of 25 rings","Dimensions : .75""
Load Rating : 2 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
382,,SW428,2 lb Large Ring Tool Attachment,,https://safewaze.com/,"The SW428 large ring tool attachment creates a tool tether attachment point on tools up to 2 lbs and easily installs on tools with an existing hole.
","1.5"" steel tool attachment ring 
For use on tools up to 2 lbs. 
Attachment point for simple application to a wide variety of small tools with an existing hole 	
ANSI/ISEA 121-2018 Compliant 	
Pack of 25","Dimensions : 1.5""
Load Rating : 2 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
383,,SW431,35 lb Medium Duty Tool Tether with Loop,,https://safewaze.com/,"The SW431 35 lb medium duty tool tether features a swivel aluminum twist locking carabiner on one end and a choker web loop on the other.  Its elasticated, energy absorbing webbing allows it to stretch from 50"" to 66"".
"," Elasticated, energy absorbing tool tether 	
50"" to 66"" length 	
Choker style end for direct connection to a wide variety of tools 	
Swivel aluminum carabiner with twist locking gate 	
For use on tools up to 35 lbs. 	
ANSI/ISEA 121-2018 Compliant","Dimensions : 52"" to 66""
Load Rating : 35 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
384,,SW432,35 lb Medium Duty Tool Tether,,https://safewaze.com/,"The SW432 35 lb medium duty tool tether features a swivel aluminum twist locking carabiner on each end.  Its elasticated energy absorbing webbing allows it to stretch from 50"" to 62"".
","Elasticated, energy absorbing tool tether 	
50"" to 62"" length 	
Swivel aluminum carabiners with twist locking gate 
For use on tools up to 35 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 50"" to 62""
Load Rating : 35 lbs.
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
385,,SW433,80 lb Heavy Duty Tool Tether with Loop,,https://safewaze.com/,"The SW433 80 lb heavy duty tool tether features a swivel aluminum twist locking carabiner on one end and a choker web loop on the other.  Its elasticated, energy absorbing webbing allows it to stretch from 66.5"" to 80.5"".
","Elasticated, energy absorbing tool tether 	
66.5"" to 80.5"" length 
Choker style end for direct connection to a wide variety of tools 
Swivel aluminum carabiner with twist locking gate 	
For use on tools up to 80 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 66.5"" to 80.5”
Load Rating : 80 lbs.
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
386,,SW434,80 lb Heavy Duty Tool Tether,,https://safewaze.com/,"The SW434 80 lb heavy duty tool tether features a swivel aluminum twist locking carabiner on each end.  Its elasticated, energy absorbing webbing allows it to stretch from 64"" to 80.5"".
","Elasticated, energy absorbing tool tether 64"" to 80.5"" length 
Swivel aluminum carabiners with twist locking gate 
For use on tools up to 80 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 64"" to 80.5”
Load Rating : 80 lbs.
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
387,,SW435,5 lb Retractable Tool Tether,,https://safewaze.com/,"The SW435 5 lb retractable tool tether is lightweight with a coated steel cable that offers 34"" of payout. This retractable tether also has two aluminum twist locking carabiners.
","Lightweight housing design 
Coated steel cable with 34"" of payout 
Aluminum carabiners with twist locking gate 
For use on tools up to 5 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 12.5"" to 46.5”
Load Rating : 5 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
388,,SW436,15 lb Elasticated Tool Tether,,https://safewaze.com/,"The SW436 15 lb  tool tether features an aluminum twist locking carabiner on each end.  Its elasticated webbing allows the tether to stretch from 31"" to 61"".
","2 aluminum carabiners with twist locking gates 
Elasticated webbing 
31"" to 61"" length 
For use on tools up to 15 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 31"" to 61"" 
Load Rating : 15 lbs
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
389,,SW437,1 lb Retractable Tool Tether,,https://safewaze.com/,"The SW437 1 lb retractable tool tether is lightweight with a coated steel cable that offers 34"" of payout. This retractable tether also has two aluminum twist locking carabiners.
","Lightweight housing design 
Coated steel cable with 34"" of payout 
Aluminum carabiners with twist locking gate 
For use on tools up to 1 lbs. 
ANSI/ISEA 121-2018 Compliant","Dimensions : 12"" to 46”
Load Rating : 1 lb
Applicable Standards : ANSI/ISEA 121-2018 Compliant",
